route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCESN-12627,000477,OCESN887148F230320:2021-03-16T18:50:15Z,887148,0,19935,
OCESN-12627,000370,OCESN887149F151089:2021-01-22T18:52:19Z,887149,1,19936,
OCESN-12627,002755,OCESN887149F230319:2021-03-18T18:51:14Z,887149,1,19937,
OCESN-12627,000070,OCESN887149F266860:2021-03-04T18:51:09Z,887149,1,19938,
OCESN-323,001005,OCESN88715F160287:2021-01-31T18:51:03Z,88715,0,19939,
OCESN-323,001336,OCESN88715F230318:2021-03-16T18:50:15Z,88715,0,19940,
OCESN-12627,002747,OCESN887150F231938:2021-03-17T18:49:45Z,887150,0,19941,
OCESN-12627,000066,OCESN887150F266984:2021-03-04T18:51:09Z,887150,0,19942,
OCESN-12627,000218,OCESN887154F230317:2021-03-17T18:49:45Z,887154,0,19943,
OCESN-12627,000135,OCESN887154F236023:2021-03-16T18:50:15Z,887154,0,19944,
OCESN-323,000044,OCESN88716F155944:2021-01-31T18:51:03Z,88716,1,19945,
OCESN-323,002595,OCESN88716F156184:2021-03-17T18:49:45Z,88716,1,19946,
OCESN-323,002757,OCESN88716F235770:2021-02-24T18:51:06Z,88716,1,19947,
OCESN-323,001005,OCESN88717F160315:2021-01-31T18:51:03Z,88717,0,19948,
OCESN-323,000002,OCESN88717F200372:2021-02-18T19:09:53Z,88717,0,19949,
OCESN-323,002628,OCESN88717F230316:2021-03-16T18:50:15Z,88717,0,19950,
OCESN-323,001005,OCESN88718F160316:2021-01-31T18:51:03Z,88718,1,19951,
OCESN-323,001336,OCESN88718F236342:2021-03-16T18:50:15Z,88718,1,19952,
OCESN-323,001005,OCESN88719F156551:2021-03-11T18:50:57Z,88719,0,19953,
OCESN-323,000002,OCESN88719F200371:2021-02-18T19:09:53Z,88719,0,19954,
OCESN-323,002758,OCESN88719F230315:2021-03-16T18:50:15Z,88719,0,19955,
OCESN-323,001005,OCESN88721F160237:2021-01-31T18:51:03Z,88721,0,19956,
OCESN-323,001336,OCESN88721F230314:2021-03-16T18:50:15Z,88721,0,19957,
OCESN-323,001005,OCESN88722F160260:2021-01-31T18:51:03Z,88722,1,19958,
OCESN-323,002628,OCESN88722F244247:2021-03-16T18:50:15Z,88722,1,19959,
OCESN-323,000128,OCESN88723F99287:2021-01-31T18:51:03Z,88723,0,19960,
OCESN-323,000158,OCESN88723F120235:2021-01-31T18:51:03Z,88723,0,19961,
OCESN-323,000070,OCESN88723F156092:2021-03-18T18:51:14Z,88723,0,19962,
OCESN-323,002759,OCESN88723F168461:2021-01-31T18:51:03Z,88723,0,19963,
OCESN-323,000470,OCESN88723F200370:2021-02-24T15:20:15Z,88723,0,19964,
OCESN-323,001086,OCESN88723F230313:2021-02-24T15:20:15Z,88723,0,19965,
OCESN-323,001005,OCESN88724F160208:2021-03-11T18:50:57Z,88724,1,19966,
OCESN-323,001336,OCESN88724F238111:2021-03-16T18:50:15Z,88724,1,19967,
OCESN-323,001578,OCESN88725F160027:2021-01-31T18:51:03Z,88725,0,19968,
OCESN-323,002465,OCESN88725F160317:2021-01-31T18:51:03Z,88725,0,19969,
OCESN-323,001041,OCESN88725F160318:2021-01-31T18:51:03Z,88725,0,19970,
OCESN-323,000601,OCESN88725F181233:2021-02-18T19:09:53Z,88725,0,19971,
OCESN-323,000895,OCESN88725F181234:2021-02-24T15:20:15Z,88725,0,19972,
OCESN-323,000787,OCESN88725F181236:2021-02-12T18:51:18Z,88725,0,19973,
OCESN-323,002612,OCESN88725F230312:2021-02-24T15:20:15Z,88725,0,19974,
OCESN-323,002760,OCESN88725F230538:2021-03-16T18:50:15Z,88725,0,19975,
OCESN-323,000055,OCESN88725F234664:2021-02-24T15:20:15Z,88725,0,19976,
OCESN-323,002465,OCESN88726F160121:2021-01-31T18:51:03Z,88726,1,19977,
OCESN-323,001041,OCESN88726F160184:2021-01-31T18:51:03Z,88726,1,19978,
OCESN-323,000055,OCESN88726F230310:2021-02-24T15:20:15Z,88726,1,19979,
OCESN-323,002761,OCESN88726F230311:2021-03-16T18:50:15Z,88726,1,19980,
OCESN-323,001005,OCESN88727F160355:2021-01-31T18:51:03Z,88727,0,19981,
OCESN-323,001336,OCESN88727F238097:2021-03-16T18:50:15Z,88727,0,19982,
OCESN-323,000587,OCESN88728F200685:2021-02-24T18:51:06Z,88728,1,19983,
OCESN-323,001041,OCESN88729F160167:2021-03-11T18:50:57Z,88729,0,19984,
OCESN-323,002465,OCESN88729F160319:2021-03-11T18:50:57Z,88729,0,19985,
OCESN-323,000895,OCESN88729F180655:2021-02-24T15:20:15Z,88729,0,19986,
OCESN-323,000787,OCESN88729F181238:2021-02-24T15:20:15Z,88729,0,19987,
OCESN-323,000055,OCESN88729F230308:2021-02-24T15:20:15Z,88729,0,19988,
OCESN-323,002612,OCESN88729F230309:2021-02-24T15:20:15Z,88729,0,19989,
OCESN-323,002762,OCESN88729F245006:2021-03-16T18:50:15Z,88729,0,19990,
OCESN-323,001005,OCESN88730F160135:2021-01-31T18:51:03Z,88730,1,19991,
OCESN-323,002763,OCESN88730F180379:2021-02-24T15:20:15Z,88730,1,19992,
OCESN-323,000895,OCESN88730F181242:2021-01-31T18:51:03Z,88730,1,19993,
OCESN-323,000927,OCESN88730F181243:2021-01-31T18:51:03Z,88730,1,19994,
OCESN-323,002764,OCESN88730F230307:2021-03-16T18:50:15Z,88730,1,19995,
OCESN-160695,000442,OCESN887300F230306:2021-03-17T18:49:45Z,887300,0,19996,
OCESN-160695,000135,OCESN887301F230305:2021-03-16T18:50:15Z,887301,1,19997,
OCESN-160695,000442,OCESN887302F230304:2021-03-17T18:49:45Z,887302,0,19998,
OCESN-160695,000442,OCESN887303F230303:2021-03-17T18:49:45Z,887303,1,19999,
OCESN-160695,000135,OCESN887304F245447:2021-03-16T18:50:15Z,887304,0,20000,
OCESN-160695,000135,OCESN887305F230302:2021-03-16T18:50:15Z,887305,1,20001,
OCESN-160695,000000,OCESN887308F230301:2021-03-18T18:51:14Z,887308,0,20002,
OCESN-160695,000442,OCESN887309F243263:2021-03-17T18:49:45Z,887309,1,20003,
OCESN-323,001041,OCESN88731F160320:2021-01-31T18:51:03Z,88731,0,20004,
OCESN-323,002465,OCESN88731F160322:2021-01-31T18:51:03Z,88731,0,20005,
OCESN-323,000895,OCESN88731F181245:2021-02-24T15:20:15Z,88731,0,20006,
OCESN-323,000055,OCESN88731F230298:2021-02-24T15:20:15Z,88731,0,20007,
OCESN-323,002612,OCESN88731F230299:2021-02-24T15:20:15Z,88731,0,20008,
OCESN-323,002765,OCESN88731F230300:2021-03-16T18:50:15Z,88731,0,20009,
OCESN-160695,000442,OCESN887310F230297:2021-03-17T18:49:45Z,887310,0,20010,
OCESN-160695,000135,OCESN887312F230296:2021-03-16T18:50:15Z,887312,0,20011,
OCESN-160695,000000,OCESN887313F232567:2021-03-18T18:51:14Z,887313,1,20012,
OCESN-160695,000000,OCESN887314F230295:2021-03-18T18:51:14Z,887314,0,20013,
OCESN-160695,000442,OCESN887315F230294:2021-03-17T18:49:45Z,887315,1,20014,
OCESN-160695,000135,OCESN887316F230293:2021-03-16T18:50:15Z,887316,0,20015,
OCESN-160695,000442,OCESN887318F230810:2021-03-17T18:49:45Z,887318,0,20016,
OCESN-323,000128,OCESN88732F127396:2021-01-31T18:51:03Z,88732,1,20017,
OCESN-323,000066,OCESN88732F155956:2021-03-17T18:49:45Z,88732,1,20018,
OCESN-323,002766,OCESN88732F162556:2021-01-31T18:51:03Z,88732,1,20019,
OCESN-323,000579,OCESN88732F200369:2021-02-24T15:20:15Z,88732,1,20020,
OCESN-323,000013,OCESN88732F235659:2021-02-24T15:20:15Z,88732,1,20021,
OCESN-160695,000442,OCESN887321F230292:2021-03-17T18:49:45Z,887321,1,20022,
OCESN-160695,000442,OCESN887324F230291:2021-03-17T18:49:45Z,887324,0,20023,
OCESN-160695,000000,OCESN887325F231698:2021-03-18T18:51:14Z,887325,1,20024,
OCESN-160695,000135,OCESN887326F230290:2021-03-16T18:50:15Z,887326,0,20025,
OCESN-160695,000000,OCESN887328F232076:2021-03-18T18:51:14Z,887328,0,20026,
OCESN-160695,000442,OCESN887329F230289:2021-03-17T18:49:45Z,887329,1,20027,
OCESN-323,000859,OCESN88733F97821:2021-01-31T18:51:03Z,88733,0,20028,
OCESN-323,001091,OCESN88733F155918:2021-03-17T18:49:45Z,88733,0,20029,
OCESN-323,000044,OCESN88733F156104:2021-01-31T18:51:03Z,88733,0,20030,
OCESN-323,000128,OCESN88733F160194:2021-01-31T18:51:03Z,88733,0,20031,
OCESN-323,001005,OCESN88733F160323:2021-01-31T18:51:03Z,88733,0,20032,
OCESN-323,001578,OCESN88733F180595:2021-01-31T18:51:03Z,88733,0,20033,
OCESN-323,002596,OCESN88733F206843:2021-02-24T15:20:15Z,88733,0,20034,
OCESN-323,001166,OCESN88733F230287:2021-02-24T15:20:15Z,88733,0,20035,
OCESN-323,002767,OCESN88733F230288:2021-03-16T18:50:15Z,88733,0,20036,
OCESN-160695,000442,OCESN887332F236675:2021-03-17T18:49:45Z,887332,0,20037,
OCESN-160695,000000,OCESN887333F243952:2021-03-18T18:51:14Z,887333,1,20038,
OCESN-160695,000000,OCESN887334F230286:2021-03-18T18:51:14Z,887334,0,20039,
OCESN-160695,000442,OCESN887336F231764:2021-03-17T18:49:45Z,887336,0,20040,
OCESN-160695,000442,OCESN887337F230285:2021-03-17T18:49:45Z,887337,1,20041,
OCESN-160695,000135,OCESN887339F230284:2021-03-16T18:50:15Z,887339,1,20042,
OCESN-323,000859,OCESN88734F97817:2021-01-31T18:51:03Z,88734,1,20043,
OCESN-323,002768,OCESN88734F156143:2021-03-18T18:51:14Z,88734,1,20044,
OCESN-323,002682,OCESN88734F160764:2021-01-31T18:51:03Z,88734,1,20045,
OCESN-323,000895,OCESN88734F180299:2021-02-24T15:20:15Z,88734,1,20046,
OCESN-323,000787,OCESN88734F181249:2021-02-24T15:20:15Z,88734,1,20047,
OCESN-323,000476,OCESN88734F200367:2021-02-24T15:20:15Z,88734,1,20048,
OCESN-323,002769,OCESN88734F240742:2021-03-16T18:50:15Z,88734,1,20049,
OCESN-160695,000000,OCESN887340F230282:2021-03-18T18:51:14Z,887340,0,20050,
OCESN-160695,000000,OCESN887341F230281:2021-03-18T18:51:14Z,887341,1,20051,
OCESN-160695,000000,OCESN887342F230280:2021-03-18T18:51:14Z,887342,0,20052,
OCESN-160695,000000,OCESN887343F241212:2021-03-18T18:51:14Z,887343,1,20053,
OCESN-160695,000442,OCESN887344F230279:2021-03-17T18:49:45Z,887344,0,20054,
OCESN-160695,000442,OCESN887345F230278:2021-03-17T18:49:45Z,887345,1,20055,
OCESN-160695,000442,OCESN887347F230277:2021-03-17T18:49:45Z,887347,1,20056,
OCESN-160695,000000,OCESN887348F230276:2021-03-18T18:51:14Z,887348,0,20057,
OCESN-160695,000000,OCESN887349F230274:2021-03-18T18:51:14Z,887349,1,20058,
OCESN-323,000275,OCESN88735F99699:2021-03-16T18:50:15Z,88735,0,20059,
OCESN-323,001005,OCESN88735F160130:2021-03-16T18:50:15Z,88735,0,20060,
OCESN-323,000370,OCESN88735F179796:2021-03-16T18:50:15Z,88735,0,20061,
OCESN-323,000895,OCESN88735F180035:2021-03-16T18:50:15Z,88735,0,20062,
OCESN-323,000414,OCESN88735F230272:2021-03-16T18:50:15Z,88735,0,20063,
OCESN-323,002597,OCESN88735F290666:2021-03-16T18:50:15Z,88735,0,20064,
OCESN-323,002770,OCESN88735F290667:2021-03-16T18:50:15Z,88735,0,20065,
OCESN-160695,000442,OCESN887350F231870:2021-03-17T18:49:45Z,887350,0,20066,
OCESN-160695,000135,OCESN887351F230271:2021-03-16T18:50:15Z,887351,1,20067,
OCESN-160695,000000,OCESN887352F232676:2021-03-18T18:51:14Z,887352,0,20068,
OCESN-160695,000442,OCESN887353F230270:2021-03-17T18:49:45Z,887353,1,20069,
OCESN-160695,000000,OCESN887357F230269:2021-03-18T18:51:14Z,887357,1,20070,
OCESN-323,000044,OCESN88736F155966:2021-01-31T18:51:03Z,88736,1,20071,
OCESN-323,001091,OCESN88736F156187:2021-03-17T18:49:45Z,88736,1,20072,
OCESN-323,001005,OCESN88736F160324:2021-01-31T18:51:03Z,88736,1,20073,
OCESN-323,000128,OCESN88736F160325:2021-01-31T18:51:03Z,88736,1,20074,
OCESN-323,002771,OCESN88736F230266:2021-03-16T18:50:15Z,88736,1,20075,
OCESN-323,000477,OCESN88736F230268:2021-03-11T18:50:57Z,88736,1,20076,
OCESN-160695,000442,OCESN887361F230265:2021-03-17T18:49:45Z,887361,1,20077,
OCESN-323,002772,OCESN88737F156188:2021-03-18T18:51:14Z,88737,0,20078,
OCESN-323,000017,OCESN88737F158921:2021-01-31T18:51:03Z,88737,0,20079,
OCESN-323,002773,OCESN88737F237112:2021-02-24T18:51:06Z,88737,0,20080,
OCESN-323,000564,OCESN88738F181253:2021-02-24T18:51:06Z,88738,1,20081,
OCESN-323,001005,OCESN88739F160327:2021-01-31T18:51:03Z,88739,0,20082,
OCESN-323,000787,OCESN88739F181255:2021-02-24T15:20:15Z,88739,0,20083,
OCESN-323,000895,OCESN88739F181256:2021-02-24T15:20:15Z,88739,0,20084,
OCESN-323,002762,OCESN88739F230263:2021-03-16T18:50:15Z,88739,0,20085,
OCESN-323,000414,OCESN88739F238326:2021-02-24T15:20:15Z,88739,0,20086,
OCESN-323,001005,OCESN88740F160328:2021-03-06T18:51:50Z,88740,1,20087,
OCESN-323,000544,OCESN88740F181257:2021-03-06T18:51:50Z,88740,1,20088,
OCESN-323,000414,OCESN88740F269237:2021-03-06T18:51:50Z,88740,1,20089,
OCESN-323,002762,OCESN88740F270710:2021-03-16T18:50:15Z,88740,1,20090,
OCESN-323,000564,OCESN88741F180057:2021-02-24T18:51:06Z,88741,0,20091,
OCESN-56,000135,OCESN887413F230262:2021-03-16T18:50:15Z,887413,,20092,
OCESN-56,000135,OCESN887415F233695:2021-03-16T18:50:15Z,887415,,20093,
OCESN-323,002598,OCESN88742F156189:2021-03-18T18:51:14Z,88742,1,20094,
OCESN-323,001005,OCESN88742F160144:2021-01-31T18:51:03Z,88742,1,20095,
OCESN-323,002610,OCESN88742F230260:2021-02-24T15:20:15Z,88742,1,20096,
OCESN-323,001336,OCESN88742F230261:2021-03-16T18:50:15Z,88742,1,20097,
OCESN-323,001005,OCESN88743F160329:2021-01-31T18:51:03Z,88743,0,20098,
OCESN-323,001336,OCESN88743F237278:2021-03-16T18:50:15Z,88743,0,20099,
OCESN-323,001005,OCESN88744F160251:2021-01-31T18:51:03Z,88744,1,20100,
OCESN-323,001336,OCESN88744F230259:2021-03-16T18:50:15Z,88744,1,20101,
OCESN-323,001005,OCESN88745F160137:2021-03-11T18:50:57Z,88745,0,20102,
OCESN-323,001336,OCESN88745F238945:2021-03-16T18:50:15Z,88745,0,20103,
OCESN-323,000564,OCESN88746F181261:2021-02-24T18:51:06Z,88746,1,20104,
OCESN-323,001005,OCESN88747F160331:2021-01-31T18:51:03Z,88747,0,20105,
OCESN-323,001336,OCESN88747F233414:2021-03-16T18:50:15Z,88747,0,20106,
OCESN-323,001005,OCESN88748F160332:2021-03-11T18:50:57Z,88748,1,20107,
OCESN-323,001336,OCESN88748F230258:2021-03-16T18:50:15Z,88748,1,20108,
OCESN-56,000135,OCESN887483F230257:2021-03-16T18:50:15Z,887483,,20109,
OCESN-56,000135,OCESN887485F230256:2021-03-16T18:50:15Z,887485,,20110,
OCESN-56,000135,OCESN887487F230255:2021-03-16T18:50:15Z,887487,,20111,
OCESN-323,001005,OCESN88749F160116:2021-03-11T18:50:57Z,88749,0,20112,
OCESN-323,001336,OCESN88749F230688:2021-03-16T18:50:15Z,88749,0,20113,
OCESN-323,001005,OCESN88750F160248:2021-01-31T18:51:03Z,88750,1,20114,
OCESN-323,001336,OCESN88750F230254:2021-03-16T18:50:15Z,88750,1,20115,
OCESN-323,001005,OCESN88751F160146:2021-01-31T18:51:03Z,88751,0,20116,
OCESN-323,001336,OCESN88751F230253:2021-03-16T18:50:15Z,88751,0,20117,
OCESN-323,000155,OCESN88753F125074:2021-01-31T18:51:03Z,88753,0,20118,
OCESN-323,002774,OCESN88753F156159:2021-03-18T18:51:14Z,88753,0,20119,
OCESN-323,002759,OCESN88753F168490:2021-01-31T18:51:03Z,88753,0,20120,
OCESN-323,000470,OCESN88753F202371:2021-02-24T15:20:15Z,88753,0,20121,
OCESN-323,002775,OCESN88753F232211:2021-03-16T18:50:15Z,88753,0,20122,
OCESN-323,001005,OCESN88755F160333:2021-01-31T18:51:03Z,88755,0,20123,
OCESN-323,001336,OCESN88755F235267:2021-03-16T18:50:15Z,88755,0,20124,
OCESN-323,001005,OCESN88756F160190:2021-01-31T18:51:03Z,88756,1,20125,
OCESN-323,000601,OCESN88756F181239:2021-02-24T15:20:15Z,88756,1,20126,
OCESN-323,002776,OCESN88756F238877:2021-03-16T18:50:15Z,88756,1,20127,
OCESN-323,001005,OCESN88759F160182:2021-01-31T18:51:03Z,88759,0,20128,
OCESN-323,000002,OCESN88759F202521:2021-02-18T19:09:53Z,88759,0,20129,
OCESN-323,002628,OCESN88759F240603:2021-03-16T18:50:15Z,88759,0,20130,
OCESN-323,000128,OCESN88760F119276:2021-01-31T18:51:03Z,88760,1,20131,
OCESN-323,000066,OCESN88760F156190:2021-03-17T18:49:45Z,88760,1,20132,
OCESN-323,002766,OCESN88760F162687:2021-01-31T18:51:03Z,88760,1,20133,
OCESN-323,000579,OCESN88760F200366:2021-02-24T15:20:15Z,88760,1,20134,
OCESN-323,000013,OCESN88760F234130:2021-02-24T15:20:15Z,88760,1,20135,
OCESN-323,001005,OCESN88761F160178:2021-01-31T18:51:03Z,88761,0,20136,
OCESN-323,000002,OCESN88761F200636:2021-02-18T19:09:53Z,88761,0,20137,
OCESN-323,002628,OCESN88761F230251:2021-03-16T18:50:15Z,88761,0,20138,
OCESN-323,000564,OCESN88763F180362:2021-02-24T18:51:06Z,88763,0,20139,
OCESN-323,001005,OCESN88764F160334:2021-01-31T18:51:03Z,88764,1,20140,
OCESN-323,001336,OCESN88764F244043:2021-03-16T18:50:15Z,88764,1,20141,
OCESN-323,001005,OCESN88765F160335:2021-01-31T18:51:03Z,88765,0,20142,
OCESN-323,001336,OCESN88765F230250:2021-03-16T18:50:15Z,88765,0,20143,
OCESN-323,001005,OCESN88766F160115:2021-01-31T18:51:03Z,88766,1,20144,
OCESN-323,001336,OCESN88766F230249:2021-03-16T18:50:15Z,88766,1,20145,
OCESN-323,002593,OCESN88767F156162:2021-03-17T18:49:45Z,88767,0,20146,
OCESN-323,002594,OCESN88767F231445:2021-03-16T18:50:15Z,88767,0,20147,
OCESN-323,001325,OCESN88768F111840:2021-02-18T19:09:53Z,88768,1,20148,
OCESN-323,002626,OCESN88768F156191:2021-03-18T18:51:14Z,88768,1,20149,
OCESN-323,002627,OCESN88768F230248:2021-03-16T18:50:15Z,88768,1,20150,
OCESN-323,001005,OCESN88769F160191:2021-03-11T18:50:57Z,88769,0,20151,
OCESN-323,001336,OCESN88769F230247:2021-03-16T18:50:15Z,88769,0,20152,
OCESN-323,002777,OCESN88770F181274:2021-02-24T18:51:06Z,88770,1,20153,
OCESN-323,002204,OCESN88770F200364:2021-02-24T18:51:06Z,88770,1,20154,
OCESN-323,002208,OCESN88770F200365:2021-02-24T18:51:06Z,88770,1,20155,
OCESN-323,001005,OCESN88771F160337:2021-01-31T18:51:03Z,88771,0,20156,
OCESN-323,001336,OCESN88771F230246:2021-03-16T18:50:15Z,88771,0,20157,
OCESN-323,001005,OCESN88772F160143:2021-01-31T18:51:03Z,88772,1,20158,
OCESN-323,001336,OCESN88772F231192:2021-03-16T18:50:15Z,88772,1,20159,
OCESN-323,000275,OCESN88773F101904:2021-01-31T18:51:03Z,88773,0,20160,
OCESN-323,000035,OCESN88773F129807:2021-01-31T18:51:03Z,88773,0,20161,
OCESN-323,002778,OCESN88773F156192:2021-03-18T18:51:14Z,88773,0,20162,
OCESN-323,001005,OCESN88773F160338:2021-01-31T18:51:03Z,88773,0,20163,
OCESN-323,000471,OCESN88773F200363:2021-02-18T19:09:53Z,88773,0,20164,
OCESN-323,002779,OCESN88773F230245:2021-02-24T15:20:15Z,88773,0,20165,
OCESN-323,002780,OCESN88773F244084:2021-03-16T18:50:15Z,88773,0,20166,
OCESN-323,001005,OCESN88774F156109:2021-02-24T18:51:06Z,88774,1,20167,
OCESN-323,002781,OCESN88774F230244:2021-03-16T18:50:15Z,88774,1,20168,
OCESN-323,001005,OCESN88776F160307:2021-01-31T18:51:03Z,88776,1,20169,
OCESN-323,001336,OCESN88776F230243:2021-03-16T18:50:15Z,88776,1,20170,
OCESN-323,001005,OCESN88777F160186:2021-01-31T18:51:03Z,88777,0,20171,
OCESN-323,002782,OCESN88777F200362:2021-02-19T13:09:32Z,88777,0,20172,
OCESN-323,002783,OCESN88777F242525:2021-03-09T18:51:45Z,88777,0,20173,
OCESN-323,001005,OCESN88778F160339:2021-03-11T18:50:57Z,88778,1,20174,
OCESN-323,001336,OCESN88778F230242:2021-03-16T18:50:15Z,88778,1,20175,
OCESN-323,001005,OCESN88779F160340:2021-02-19T13:09:32Z,88779,0,20176,
OCESN-323,002784,OCESN88779F200361:2021-02-19T13:09:32Z,88779,0,20177,
OCESN-323,002785,OCESN88779F230241:2021-03-16T18:50:15Z,88779,0,20178,
OCESN-323,000564,OCESN88780F181277:2021-02-24T18:51:06Z,88780,1,20179,
OCESN-323,002786,OCESN88781F97766:2021-01-31T18:51:03Z,88781,0,20180,
OCESN-323,002342,OCESN88781F160241:2021-01-31T18:51:03Z,88781,0,20181,
OCESN-323,002787,OCESN88781F160341:2021-01-31T18:51:03Z,88781,0,20182,
OCESN-323,002782,OCESN88781F200360:2021-02-19T13:09:32Z,88781,0,20183,
OCESN-323,002788,OCESN88781F231358:2021-03-16T18:50:15Z,88781,0,20184,
OCESN-323,002609,OCESN88782F155883:2021-01-31T18:51:03Z,88782,1,20185,
OCESN-323,002789,OCESN88782F181193:2021-02-24T15:20:15Z,88782,1,20186,
OCESN-323,002790,OCESN88783F181278:2021-02-24T18:51:06Z,88783,0,20187,
OCESN-323,002784,OCESN88783F201963:2021-02-19T13:09:32Z,88783,0,20188,
OCESN-323,000006,OCESN88785F97762:2021-02-18T19:09:53Z,88785,0,20189,
OCESN-323,000699,OCESN88785F156117:2021-03-11T18:50:57Z,88785,0,20190,
OCESN-323,002791,OCESN88785F156193:2021-03-17T18:49:45Z,88785,0,20191,
OCESN-323,000010,OCESN88785F172544:2021-01-31T18:51:03Z,88785,0,20192,
OCESN-323,002792,OCESN88785F230240:2021-02-24T15:20:15Z,88785,0,20193,
OCESN-323,001005,OCESN88786F160196:2021-01-31T18:51:03Z,88786,1,20194,
OCESN-323,001336,OCESN88786F238123:2021-03-16T18:50:15Z,88786,1,20195,
OCESN-323,001790,OCESN88788F156195:2021-03-17T18:49:45Z,88788,1,20196,
OCESN-323,002793,OCESN88788F230238:2021-02-24T18:51:06Z,88788,1,20197,
OCESN-323,001005,OCESN88801F160343:2021-01-31T18:51:03Z,88801,0,20198,
OCESN-323,001336,OCESN88801F230237:2021-03-16T18:50:15Z,88801,0,20199,
OCESN-323,001005,OCESN88802F160344:2021-03-11T18:50:57Z,88802,1,20200,
OCESN-323,001336,OCESN88802F230236:2021-03-16T18:50:15Z,88802,1,20201,
OCESN-323,001336,OCESN88803F244979:2021-03-16T18:50:15Z,88803,0,20202,
OCESN-323,001336,OCESN88804F230235:2021-03-16T18:50:15Z,88804,1,20203,
OCESN-323,001336,OCESN88805F243247:2021-03-16T18:50:15Z,88805,0,20204,
OCESN-323,001336,OCESN88806F230234:2021-03-16T18:50:15Z,88806,1,20205,
OCESN-323,001336,OCESN88808F230233:2021-03-16T18:50:15Z,88808,1,20206,
OCESN-323,001336,OCESN88809F238070:2021-03-16T18:50:15Z,88809,0,20207,
OCESN-323,001005,OCESN88810F160346:2021-01-31T18:51:03Z,88810,1,20208,
OCESN-323,001336,OCESN88810F233297:2021-03-16T18:50:15Z,88810,1,20209,
OCESN-323,000564,OCESN88811F180483:2021-02-24T18:51:06Z,88811,0,20210,
OCESN-323,001336,OCESN88812F236366:2021-03-16T18:50:15Z,88812,1,20211,
OCESN-323,001336,OCESN88813F231726:2021-03-16T18:50:15Z,88813,0,20212,
OCESN-323,000564,OCESN88814F181216:2021-02-24T18:51:06Z,88814,1,20213,
OCESN-323,001005,OCESN88815F160349:2021-01-31T18:51:03Z,88815,0,20214,
OCESN-323,001336,OCESN88815F230232:2021-03-16T18:50:15Z,88815,0,20215,
OCESN-325,000478,OCESN88821F230231:2021-03-17T18:49:45Z,88821,1,20216,
OCESN-325,000564,OCESN88822F181287:2021-03-02T18:51:04Z,88822,0,20217,
OCESN-325,000478,OCESN88823F230230:2021-03-17T18:49:45Z,88823,1,20218,
OCESN-325,001467,OCESN88824F158360:2021-03-03T18:51:00Z,88824,0,20219,
OCESN-325,000185,OCESN88824F181289:2021-03-03T18:51:00Z,88824,0,20220,
OCESN-325,000191,OCESN88824F221218:2021-02-24T15:20:15Z,88824,0,20221,
OCESN-325,000579,OCESN88825F181290:2021-03-02T18:51:04Z,88825,1,20222,
OCESN-325,000478,OCESN88826F238797:2021-03-17T18:49:45Z,88826,0,20223,
OCESN-325,000478,OCESN88827F230228:2021-03-17T18:49:45Z,88827,1,20224,
OCESN-325,002794,OCESN88828F230227:2021-03-17T18:49:45Z,88828,0,20225,
OCESN-325,000478,OCESN88829F230226:2021-03-17T18:49:45Z,88829,1,20226,
OCESN-325,000185,OCESN88830F181294:2021-03-03T18:51:00Z,88830,0,20227,
OCESN-325,000191,OCESN88830F219753:2021-02-24T15:20:15Z,88830,0,20228,
OCESN-325,002795,OCESN88831F245320:2021-03-17T18:49:45Z,88831,1,20229,
OCESN-325,002796,OCESN88831F265079:2021-03-17T18:49:45Z,88831,1,20230,
OCESN-325,000478,OCESN88832F230225:2021-03-17T18:49:45Z,88832,0,20231,
OCESN-325,000478,OCESN88833F243354:2021-03-17T18:49:45Z,88833,1,20232,
OCESN-325,000118,OCESN88834F219752:2021-02-24T15:20:15Z,88834,0,20233,
OCESN-325,002797,OCESN88834F230224:2021-03-17T18:49:45Z,88834,0,20234,
OCESN-325,000777,OCESN88834F265210:2021-03-17T18:49:45Z,88834,0,20235,
OCESN-325,002798,OCESN88835F230223:2021-03-17T18:49:45Z,88835,1,20236,
OCESN-325,002799,OCESN88835F232413:2021-02-24T15:20:15Z,88835,1,20237,
OCESN-325,000777,OCESN88835F265212:2021-03-17T18:49:45Z,88835,1,20238,
OCESN-325,002800,OCESN88836F230222:2021-03-17T18:49:45Z,88836,0,20239,
OCESN-325,002798,OCESN88837F230221:2021-03-17T18:49:45Z,88837,1,20240,
OCESN-325,001306,OCESN88839F230220:2021-03-17T18:49:45Z,88839,1,20241,
OCESN-325,000656,OCESN88839F278430:2021-03-17T18:49:45Z,88839,1,20242,
OCESN-325,002798,OCESN88840F230218:2021-03-17T18:49:45Z,88840,0,20243,
OCESN-325,002798,OCESN88841F230217:2021-03-17T18:49:45Z,88841,1,20244,
OCESN-325,000118,OCESN88842F219751:2021-02-24T15:20:15Z,88842,0,20245,
OCESN-325,002799,OCESN88842F230216:2021-02-24T15:20:15Z,88842,0,20246,
OCESN-325,002801,OCESN88842F244029:2021-03-17T18:49:45Z,88842,0,20247,
OCESN-325,000777,OCESN88842F265119:2021-03-17T18:49:45Z,88842,0,20248,
OCESN-325,002802,OCESN88843F230215:2021-03-17T18:49:45Z,88843,1,20249,
OCESN-325,002798,OCESN88844F230214:2021-03-17T18:49:45Z,88844,0,20250,
